Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.479354556,0.557893589,0.52674126,0.593299125,0.593299125,0.998889707,0.797471911,0.809375068,0.303834142,0.781523238,7440000000,0,0.469684541,0.000267027,0.211964774,0.180734061,0.180734061,0.180734061,0.209227569,0.323335927,0.028631063,0.085742203,0.179407999,0.021943473,0.847822889,0.691015039,0.691015039,0.217575482,7080000000,0.0004648,0.264439627,0.38072352,0.012185297,0.008117412,0.630977315,0.00637157,0.121474136,0.878525864,0.005436912,0.37313094,0.005365848,0.08600811,0.178146444,0.397743639,0.130434783,0.002195327,0.002880235,0.000155342,0.000200472,0.032903226,0.015815989,0.388197915,0.009518471,0.791079985,0.196952653,0.289395544,0.091236639,0.008080568,0.010668482,0.045001986,0.349444173,0.277315042,0.010948596,0.342553884,0.734759226,0.328196633,0.019815638,0.938041638,0.00243671,0.011670245,8320000000,5830000000,0.593948302,7850000000,0.671595924,0.305126198,0.342553884,0.328196633,0.120215895,0.678447705,0.466679488,0.599366786,0.320188019,0.024026344,0,0.810076813,0.005284202,0.622643068,0.5932989,0.841151451,0.279399712,0.026887958,0.565581234,1,0.03074771
0,0.520742943,0.562200174,0.577546978,0.606386659,0.606386659,0.999001325,0.797483255,0.809400196,0.303620722,0.781663729,0.000172761,7730000000,0.473485821,0.000252025,0.039174005,0.180523366,0.180523366,0.180523366,0.224071098,0.324432341,0.021764448,0.099340445,0.177976953,0.022098596,0.848012336,0.689406239,0.689406239,0.217594397,7500000000,0.000452623,0.263974948,0.380676949,0.017002131,0.013270334,0.630901631,0.004838636,0.102276506,0.897723494,0.005338497,0.37369683,0.006542483,0.099280212,0.176992685,0.398637234,0.113943028,0.000911,0.006944842,0.000175978,0.000154326,0.026774194,0.005220099,0.392641505,0.004711862,0.815781274,0.312539107,0.365962458,0.033661668,0.014052495,0.004334701,0.040820129,0.354389632,0.277114638,0.007966578,0.36815266,0.736041785,0.327828339,0.016575946,0.937403161,0.00235972,0.021500152,0.000131145,0.000116113,0.593978767,3420000000,0.671568432,0.387038388,0.36815266,0.327828339,0.119745731,0.638014311,0.45806558,0.610644604,0.313864593,0.017254188,0,0.812283065,0.00165089,0.624648922,0.60638691,0.841198935,0.278288477,0.026877817,0.565540294,1,0.037067902
0,0.480622045,0.543556476,0.532469618,0.603900316,0.603900316,0.998990117,0.79742363,0.809385354,0.303539995,0.781597483,0.000143967,0,0.46760776,710000000,0.150521308,0.181534701,0.181534701,0.181534701,0.218020233,0.323442032,0.024078527,0.098526179,0.173683814,0.022099307,0.848009536,0.689381021,0.68935788,0.217588945,6370000000,0.000457813,0.263937649,0.38296822,0.016293865,0.013822433,0.630634512,0.003213599,0.076790519,0.923209481,0.005621727,0.370366353,0.005365848,0.098498543,0.172732071,0.397667274,0.130434783,0.001507512,0.004192693,0.000153432,0.000286713,0.028548387,0.01068108,0.392980711,0.004703216,0.863427662,0.57462889,0.653934071,0.257405075,0.013834128,0.017939589,0.07582783,0.357815064,0.277100487,0.006701512,0.917361917,0.738230577,0.328885893,0,0.943051861,0.002362238,0.02179809,0.000195906,0.000176658,0.594004989,0.000213212,0.671582767,0.231935176,0.917361917,0.328885893,0.110933234,0.659282551,0.464560283,0.608363516,0.316631514,0.018003843,0,0.812830944,0.001450478,0.624238177,0.603899532,0.841099638,0.277109701,0.026797021,0.565186203,1,0.050094454
0,0.485350753,0.54230266,0.541142459,0.600426642,0.600426642,0.998958919,0.797440923,0.809374417,0.303635466,0.781569413,0.000119452,1270000000,0.502562425,0.000287029,0,0.180059837,0.180059837,0.180059837,0.214616621,0.322416354,0.008802577,0.095106262,0.171876177,0.024693065,0.848153609,0.689623941,0.689623941,0.21757076,6530000000,0.000460009,0.264161441,0.381431392,0.059831951,0.050637128,0.631750935,0.004100895,0.091483508,0.908516492,0.005192558,0.373501117,0.005365848,0.095111307,0.170877008,0.395206203,0.046476762,0.00176316,0.00358471,0.000135662,4160000000,0.016290323,0.011115844,0.39187264,0.033334679,0.820115637,0.246759995,0.276738434,0.01496295,0.051416429,0.008800312,0.008564297,0.352036285,0.277054318,0.022055982,0.077263454,0.736085102,0.326507582,0.026782278,0.940513351,0.002342756,0.007701516,0.000243368,0.000222449,0.594073692,3540000000,0.671557691,0.553575612,0.077263454,0.326507582,0.121198462,0.634932736,0.457085791,0.598876174,0.313484477,0.004749205,0,0.801033204,0.001950594,0.622694835,0.600423621,0.840382079,0.27775305,0.027343065,0.566887146,1,0.041745616
0,0.528884122,0.587494549,0.57915306,0.605968665,0.605968665,0.999107398,0.797648295,0.809523233,0.303687189,0.781779519,5980000000,645000000,0.481423886,0.000374037,0.144650268,0.226581265,0.226581265,0.226581265,0.248558192,0.334865955,0.035648925,0.119615666,0.204338329,0.022146416,0.848099648,0.689589634,0.689589634,0.21761512,6480000000,0.000472411,0.264271783,0.382530457,0.013518835,0.00675432,0.631055054,0.006467321,0.122532273,0.877467727,0.005358742,0.376066636,0.006181754,0.119562916,0.203423573,0.396753583,0.085457271,0.002708652,0.002334587,9950000000,0.000110449,0.025483871,0.047768165,0.415289116,0.054255621,0.783658909,0.128589023,0.213953247,0.002853674,0.00798021,0.000495388,0.030156679,0.354832968,0.27734996,0.01464862,0.223321742,0.734253276,0.327540854,0.042760111,0.946288332,0.00286967,0.008087457,9310000000,570000000,0.593955274,362000000,0.671571931,0.390213254,0.223321742,0.327540854,0.125958186,0.642556099,0.459197335,0.621172028,0.314506816,0.02167915,0,0.826253737,0.218204902,0.622989379,0.605964505,0.842438251,0.2794693,0.026906212,0.565653137,1,0.030449535
0,0.488811973,0.543501962,0.536217142,0.60355439,0.603547183,0.999019004,0.797421832,0.8093364,0.30347667,0.781599448,0.000109392,2900000000,0.466599566,0.000467047,0.252353477,0.185959294,0.185959294,0.185959294,0.217642054,0.322840772,0.020766217,0.100806123,0.17300595,0.022108284,0.848026794,0.691013163,0.691013163,0.217968052,5580000000,0.000435604,0.264047991,0.381384822,0.007578135,0.006670726,0.632730031,0.005280004,0.108232306,0.891767694,0.005728262,0.37431752,0.00553037,0.100249157,0.171751753,0.396813871,0.085457271,0.001180851,0.005358279,0.000216104,0.000202741,0.024032258,0.020827519,0.395977024,0.012527584,0.765873218,0.238100029,0.263198695,0.015395133,0.006693068,0.00124625,0.065216898,0.349571577,0.277287194,0.00264114,0.563129355,0.732916637,0.328895742,0.016529678,0.935463179,0.002271908,0.017745719,0.000110633,0.000104862,0.593932494,1860000000,0.671570033,0.21737138,0.563129355,0.328895742,0.117499163,0.640502923,0.458709121,0.596149744,0.314209029,0.038247439,0,0.800304955,0.007712735,0.623836719,0.603554096,0.840359019,0.278608096,0.02766496,0.567439059,1,0.034883592
0,0.527616633,0.576046664,0.571765084,0.604952507,0.604952507,0.999065223,0.79751286,0.809401108,0.303538786,0.781661343,8570000000,815000000,0.466790804,210000000,0.249013058,0.176688719,0.176688719,0.176688719,0.227001985,0.323229822,0.029115054,0.109355916,0.183851774,0.022082398,0.848017453,0.689380761,0.689380761,0.217590624,6900000000,0.000457938,0.263925993,0.381226482,0.010020562,0.008503569,0.630624238,0.00370877,0.085225383,0.914774617,0.005092196,0.372029355,0.005365848,0.109384924,0.182889676,0.399374081,0.172413793,0.001132156,0.005586273,0.000205021,0.000158108,0.035,0.024587636,0.400511069,0.019672281,0.802441895,0.406710586,0.472779683,0.114733698,0.008369638,0.006851779,0.088573371,0.356413708,0.277194318,0.004616126,0.970701802,0.73493467,0.329467094,0,0.940014804,0.002504135,0.016066211,0.000105132,9440000000,0.593947184,7460000000,0.671570298,0.536865277,0.970701802,0.329467094,0.110933234,0.638951773,0.458109982,0.60897312,0.314043964,0.029128243,0,0.82174213,0.00098262,0.624088398,0.604952481,0.84172306,0.277468605,0.026793989,0.565171867,1,0.044961601
0,0.517184225,0.576155691,0.565394293,0.604015624,0.603986797,0.99902871,0.797489204,0.809390562,0.303574074,0.781652501,0.000106848,27200000,0.460907711,0.00030003,0.187873267,0.190468164,0.190468164,0.190468164,0.230689231,0.31686355,0.041471936,0.108378797,0.18867214,0.022099323,0.848022547,0.689445769,0.689445769,0.217599036,8380000000,0.000524616,0.26402701,0.3735144,0.010687642,0.008453038,0.630975946,0.005718637,0.113795084,0.886204916,0.005400788,0.3742493,0.005365848,0.108334555,0.185280145,0.400522224,0.179910045,0.000967811,0.006529842,0.000273999,0.000298817,0.041451613,0.023060088,0.397164243,0.011222426,0.799266558,0.355121597,0.405232787,0.062754337,0.009092281,0.004643504,0.071392575,0.339794592,0.277157644,0.004472834,0.58775071,0.735190318,0.329243173,0.011538641,0.940454915,0.002411105,0.020993928,9120000000,8410000000,0.593946078,4200000000,0.671575176,0.317337979,0.58775071,0.329243173,0.118136951,0.648495307,0.460510356,0.561385005,0.31541045,0.027341637,0,0.818215489,0.002109385,0.623939299,0.60401088,0.841718376,0.278926763,0.026883925,0.565565038,1,0.033033209
0,0.5200117,0.58008068,0.566893303,0.609881953,0.609881953,0.999098732,0.797600706,0.80947532,0.303622172,0.781745273,0.000131247,2170000000,0.467740285,0.00019702,0.190505112,0.194513506,0.194513506,0.194513506,0.233336485,0.325458018,0.023458415,0.110251608,0.188521503,0.022094883,0.848023817,0.689487664,0.689487664,0.217606678,7390000000,0.000468444,0.264133467,0.384132484,0.012939117,0.007454893,0.630699237,0.004026117,0.090304441,0.909695559,0.005499314,0.371369522,0.005365848,0.110280587,0.187602745,0.40063744,0.103448276,0.000886653,0.007126724,4620000000,0.000204254,0.02483871,0.022099496,0.402105335,0.014210428,0.827100383,0.316763857,0.522152074,0.070253937,0.007604975,0.004879558,0.076089287,0.355724773,0.277366388,0.014121485,0.786749181,0.736477919,0.329073341,0,0.953329515,0.002540998,0.014772396,0.000212185,0.000129928,0.593997093,7830000000,0.671555111,0.251764568,0.786749181,0.329073341,0.110933234,0.622977027,0.453746475,0.609443463,0.311882229,0.022641206,0,0.822854384,0.001474614,0.623882587,0.609878238,0.84183863,0.277698882,0.026812446,0.565257904,1,0.042311317
0,0.529566616,0.58356956,0.575030783,0.609233342,0.609233342,0.999080937,0.797501516,0.809396811,0.303486096,0.781660922,0.000138533,2120000000,0.463709184,0.000343034,0.215811317,0.19308078,0.19308078,0.19308078,0.236078283,0.321390677,0.050289638,0.123442716,0.191910823,0.022112898,0.84805038,0.689436535,0.689436535,0.217597423,8180000000,0.000475356,0.264094614,0.378981782,0.013616182,0.008559091,0.630828002,0.006265788,0.120264837,0.879735163,0.00542095,0.372785366,0.005365848,0.123397984,0.190988613,0.406715763,0.20089955,0.000746655,0.008457968,9590000000,0.000339667,0.044193548,0.01348648,0.397345153,0.005188516,0.848092544,0.461902713,0.639081486,0.019530791,0.009519609,0.001167857,0.088459153,0.345512376,0.277251124,0.010927808,0.692348119,0.738709705,0.330114039,0.005235874,0.948544772,0.002369732,0.032899878,0.00013301,9820000000,0.593970658,1160000000,0.671573106,0.2821492,0.692348119,0.330114039,0.116243129,0.644688588,0.459644801,0.583623631,0.31484282,0.021524912,0,0.822873508,0.001096628,0.623924771,0.609228199,0.842143463,0.279323055,0.026846154,0.565407664,1,0.031086523
0,0.480378297,0.5468273,0.533647412,0.600750948,0.600758154,0.998974865,0.797408136,0.809332103,0.303544829,0.781586817,0.000108698,1710000000,0.464700603,0.000186019,0.045652394,0.182166786,0.182166786,0.182166786,0.219060225,0.322239513,0.046720208,0.098281899,0.174662951,0.022100998,0.8481148,0.689465447,0.689465447,0.217599972,6010000000,0.000442391,0.263995151,0.38020193,0.007372832,0.006163544,0.630879029,0.005020108,0.104785803,0.895214197,0.005289443,0.372130007,0.005881959,0.098303125,0.173697308,0.399181161,0.214392804,0.001475049,0.004289185,0.000300176,0.000351771,0.045645161,0.022825081,0.393025938,0.00826815,0.770632494,0.333713058,0.38661941,0.056235597,0.006206548,0.003043714,0.0977783,0.349405627,0.277429935,0.003367134,0.877743665,0.733203501,0.330177862,0,0.94167272,0.002284704,0.02850631,5980000000,5540000000,0.593924132,27800000,0.671556484,0.319910223,0.877743665,0.330177862,0.110933234,0.60152036,0.449321252,0.594612633,0.308578734,0.039278102,0,0.805085451,0.001069125,0.623747473,0.60074718,0.840696767,0.27842007,0.026874624,0.56552725,1,0.036123352
0,0.546482718,0.615296555,0.594571444,0.604952507,0.604981334,0.999088679,0.797764778,0.809625047,0.303929855,0.781869344,6270000000,441000000,0.485617708,0.000265027,0.097479502,0.239475791,0.239475791,0.239475791,0.264630803,0.338473509,0.036964775,0.117254295,0.221134292,0.022064335,0.848006924,0.689387715,0.68939513,0.217589622,6990000000,0.000472811,0.263904236,0.381533847,0.014774993,0.010567857,0.630767044,0.004852315,0.102488134,0.897511866,0.005508407,0.374248182,0.005545603,0.117250476,0.220209637,0.395896161,0.089955022,0.003033285,0.002084392,0.000139865,0.00014903,0.024193548,0.079591087,0.425906244,0.07191995,0.788674002,0.174573878,0.231011932,0.016028241,0.010873803,0.002817801,0.029772314,0.360769091,0.27720381,0.010422322,0.264773263,0.734330144,0.327383692,0.031302456,0.948519733,0.003279774,0.007425355,9860000000,7750000000,0.593960303,1990000000,0.671569039,0.318123492,0.264773263,0.327383692,0.121564365,0.639527747,0.458439305,0.632161427,0.314080179,0.019847845,0,0.841615583,0.232669295,0.624940069,0.604954088,0.84328257,0.278298303,0.026819105,0.565288227,1,0.036994997
0,0.529566616,0.601831662,0.586326891,0.603367013,0.603367013,0.99904454,0.797719264,0.809617235,0.303942665,0.781860923,8110000000,0,0.473405299,0.000259026,0.030772345,0.236568202,0.236568202,0.236568202,0.25961993,0.333521964,0.034227203,0.10854165,0.211719515,0.022044423,0.84798182,0.68938936,0.689388609,0.217589064,6720000000,0.000468643,0.263891803,0.378329794,0.011063928,0.007047525,0.63080677,0.005841746,0.115276476,0.884723524,0.005670949,0.375062349,0.007435776,0.108562542,0.210806123,0.397017509,0.07946027,0.001408093,0.004494123,0.000104708,0.000165673,0.023387097,0.035923799,0.401980959,0.027962497,0.783201453,0.18822329,0.258008058,0.017567255,0.007870542,0.002091199,0.044196766,0.353810151,0.277300403,0.008597722,0.354418044,0.734129171,0.328092917,0.024939166,0.945670681,0.0029817,0.008985705,0.000127437,9580000000,0.593958684,2450000000,0.671566638,0.243386545,0.354418044,0.328092917,0.12102528,0.637682573,0.458124114,0.614083185,0.313763928,0.026425735,0,0.835514861,0.323335887,0.624337518,0.603366056,0.843046523,0.279015957,0.026844391,0.565400053,1,0.032564028
0,0.469165895,0.557184911,0.521012902,0.600383401,0.600383401,0.999022008,0.797486575,0.80940267,0.303583259,0.781575027,5560000000,764000000,0.466864615,0.00029503,0.044437696,0.183768067,0.183768067,0.183768067,0.215372979,0.321107731,0.019072251,0.10064327,0.17722377,0.022040362,0.84797795,0.689316157,0.689316157,0.217564465,6700000000,0.00044566,0.263823422,0.376010581,0.021069513,0.017317811,0.631035876,0.004875113,0.102790459,0.897209541,0.007937432,0.3737315,0.00688676,0.100363151,0.175906794,0.39604487,0.089955022,0.003355889,0.001884577,0.00012821,0.000618815,0.023548387,0.068031667,0.405859207,0.013877629,0.84620708,0.438310706,0.486711092,0.168456666,0.018314691,0.020238718,0.043786843,0.347283455,0.27707059,0.007461254,0.393857767,0.737981093,0.327952634,0.010774416,0.936674055,0.002398532,0.014037812,0.000219251,0.000202472,0.594028529,0.000207454,0.671642023,0.072278067,0.393857767,0.327952634,0.118535113,0.716178938,0.477207419,0.586913585,0.3250499,0.013913218,0,0.809803967,0.015714217,0.625662948,0.600383737,0.841025615,0.278314669,0.026928529,0.565738064,1,0.036874447
0,0.445522352,0.501253816,0.49253172,0.600642846,0.600635639,0.998996935,0.797276021,0.809208937,0.303268083,0.781457694,8490000000,0,0.471927397,0.000261026,0,0.172390544,0.172390544,0.172390544,0.201853077,0.325917804,0.026362358,0.099666151,0.160051216,0.022076298,0.848001348,0.68893523,0.68893523,0.217534119,6650000000,0.000437974,0.262814804,0.383936888,0.01698341,0.014125619,0.630279037,0.009468443,0.150648487,0.849351513,0.005398591,0.375009786,0.006364556,0.09964662,0.159075485,0.398986902,0.115442279,0.001339109,0.004725532,0.000165278,0.000198202,0.033709677,0.024329128,0.394880261,0.015446423,0.830806857,0.393977118,0.452045596,0.059643628,0.01431128,0.006233379,0.050407504,0.35079615,0.277102271,0.007249071,0.30962043,0.738660763,0.328889757,0.014404075,0.92532005,0.002117625,0.027787322,0.000153153,0.000137842,0.59398839,5670000000,0.671588943,0.291276743,0.30962043,0.328889757,0.123454443,0.665574484,0.463106986,0.614036919,0.318860947,0.017273728,0,0.777670406,0.0097139,0.624642973,0.600638662,0.838318177,0.281645879,0.026696183,0.564660821,1,0.02413103
0,0.507970555,0.563072394,0.565073077,0.602927399,0.602927399,0.998989886,0.797493354,0.809414648,0.303662294,0.781698536,0.000128703,0,0.477085797,0.000106011,0,0.184652986,0.184652986,0.184652986,0.229554694,0.331470609,0.025379252,0.098689032,0.180311817,0.022075982,0.847975668,0.689428629,0.689428629,0.217597446,6090000000,0.000456441,0.264018463,0.385790395,0.013042081,0.009138015,0.630781428,0.006165477,0.119116002,0.880883998,0.005541861,0.374949394,0.005389003,0.098645106,0.179315285,0.399406235,0.103448276,0.001000274,0.006323196,8710000000,0.000203498,0.028548387,0.013430666,0.393240768,0.008420099,0.806006415,0.27020778,0.373888221,0.058071864,0.009150499,0.005646899,0.054212162,0.361045387,0.277258991,0.010398701,0.423490274,0.73575429,0.328576454,0.014869964,0.938087397,0.002405116,0.01824426,0.000135385,0.00010029,0.593969563,5950000000,0.671581866,0.266810877,0.423490274,0.328576454,0.119766539,0.655005242,0.461840154,0.643763669,0.316452405,0.022464074,0,0.814659311,0.005931517,0.624056557,0.602928199,0.84149242,0.279250348,0.026843097,0.565394457,1,0.031418388
0,0.502218106,0.565852595,0.54724557,0.601334698,0.601334698,0.999039918,0.797510923,0.809399806,0.303588093,0.781646185,5300000000,357000000,0.476294004,0.000927093,0.247191011,0.196746871,0.196746871,0.196746871,0.224260187,0.323583504,0.026967346,0.105203159,0.182646682,0.022035526,0.847978761,0.689312205,0.689312205,0.217580772,6440000000,0.000459535,0.263741054,0.37983868,0.025146255,0.020226778,0.630624238,0.001450861,0.040360371,0.959639629,0.006964242,0.369637181,0.005365848,0.105159021,0.181668049,0.395677786,0.134932534,0.003144877,0.002010956,0.000163941,0.000692952,0.026290323,0.060484996,0.40792836,0.012166889,0.832376687,0.35235264,0.389216236,0.047333845,0.021965322,0.008437649,0.029355542,0.369799959,0.277061383,0.008560529,0.645613731,0.735845678,0.327076241,0,0.941129609,0.002579228,0.010037855,0.000108039,0.000102434,0.593978381,3820000000,0.671583855,0.108845147,0.645613731,0.327076241,0.110933234,0.661471607,0.470142899,0.605567465,0.31657681,0.011635663,0,0.816480568,0.005163104,0.625081599,0.601332076,0.841146398,0.27583106,0.026793937,0.565171619,1,0.094424795
0,0.483742017,0.538268644,0.532951443,0.597889851,0.597889851,0.99897706,0.797389322,0.809315438,0.303507365,0.781573764,6060000000,0,0.466363034,0.000244024,0.014677599,0.1865071,0.1865071,0.1865071,0.216602061,0.320294263,0.053102833,0.099259018,0.17172554,0.022107035,0.848033805,0.689228009,0.689228009,0.217573352,5560000000,0.00045694,0.263901128,0.377882717,0.032568385,0.023991656,0.632344077,0.006873125,0.126976449,0.873023551,0.005702762,0.374763746,0.012371429,0.099263928,0.17073373,0.401736013,0.193403298,0.001661713,0.003805872,0.0001584,0.000422882,0.048870968,0.061989043,0.395343841,0.018022963,0.871583078,0.412089959,0.538825202,0.029879377,0.024030868,0.004994015,0.03134023,0.344180123,0.277138033,0.022381624,0.224215321,0.740675596,0.327631128,0.015296845,0.93257186,0.002253722,0.021026682,9610000000,7600000000,0.593976409,1580000000,0.671576277,0.240017698,0.224215321,0.327631128,0.12455245,0.652670752,0.461220505,0.579147181,0.316157643,0.008939957,0,0.798872187,0.006915481,0.624822997,0.597890875,0.840277717,0.279763789,0.027639694,0.567402483,1,0.029278076
0,0.465314678,0.515645443,0.511590556,0.59378198,0.59378198,0.998960537,0.797353768,0.80927703,0.303479812,0.781540922,1110000000,67900000,0.463016364,0.000190019,0,0.175677384,0.175677384,0.175677384,0.210456651,0.319303954,0.037705885,0.095187688,0.166377947,0.021949668,0.847919918,0.688983214,0.688983214,0.217551314,6030000000,0.000423276,0.263251509,0.376476286,0.007398417,0.005028778,0.630133491,0.004651693,0.09964628,0.90035372,0.006338744,0.373620782,0.006330433,0.095184588,0.165847221,0.397491771,0.20089955,0.002487497,0.002542941,0.000333614,0.000826852,0.040967742,0.191116725,0.391951788,0.029355769,0.76855958,0.282842725,0.341182048,0.067378472,0.005983919,0.004136316,0.086150439,0.344635813,0.277507036,0.004007313,0.810737789,0.733040783,0.329611094,0.00566343,0.930975103,0.00207119,0.010741023,5570000000,4950000000,0.593923738,3560000000,0.671581051,0.126917101,0.810737789,0.329611094,0.113706749,0.664374891,0.464683056,0.577597114,0.31758702,0.039147413,0,0.785955339,0.008954928,0.62380085,0.59377742,0.839340962,0.27815255,0.026629983,0.564251583,1,0.038118745
0,0.533417833,0.578499782,0.573960062,0.59894925,0.59894925,0.999003405,0.797452958,0.809359965,0.303563198,0.78162008,5120000000,441000000,0.481011214,0,0.227755846,0.194134255,0.194134255,0.194134255,0.232296492,0.332849968,0.072114585,0.109600195,0.188898094,0.022022663,0.847964786,0.689276455,0.689276455,0.217579049,566000000,0.00043236,0.26342013,0.381431392,0.020524741,0.015621588,0.630612252,0.00257252,0.064788221,0.935211779,0.005640443,0.369637181,0.005365848,0.109588483,0.187911922,0.397955315,0.32083958,0.004611811,0.001371378,0.000192028,0.000690682,0.054677419,0.213054654,0.422378508,0.037548121,0.863203943,0.460664731,0.580691339,0.11047764,0.015723288,0.010866627,0.053589102,0.385649229,0.277144476,0.012744413,0.759870282,0.737893621,0.327992686,0,0.942387039,0.002489269,0.019419738,5760000000,4840000000,0.593949493,3550000000,0.671579903,0.239568607,0.759870282,0.327992686,0.110933234,0.673582761,0.470899407,0.662440975,0.31823836,0.014284773,0,0.825434719,0.006155594,0.624384237,0.598950802,0.841795302,0.276644557,0.026791157,0.565158396,1,0.059538839
0,0.496221908,0.547535979,0.546014241,0.595194511,0.595064789,0.998967239,0.797407029,0.809333015,0.303558847,0.781597904,2510000000,357000000,0.467342711,0.000370037,0,0.16720745,0.16720745,0.16720745,0.21896568,0.321885832,0.030672898,0.096164807,0.172855314,0.021972772,0.847927941,0.689201377,0.689206773,0.217572257,6120000000,0.000492899,0.263572433,0.380285757,0.006755673,0.004235877,0.63210504,0.009545956,0.151253137,0.848746863,0.005291862,0.377245388,0.006714317,0.096129106,0.171895031,0.398329098,0.145427286,0.00188084,0.003360986,0.000273808,0.000202741,0.044677419,0.104105283,0.394269691,0.06389347,0.756495953,0.127362326,0.182988008,0.000935978,0.004629322,9650000000,0.051100477,0.346435432,0.278359922,0.00584475,0.312770955,0.732420805,0.328938363,0.042443579,0.924961476,0.002312517,0.013228161,3840000000,2830000000,0.593918758,68400000,0.671569841,0.366716233,0.312770955,0.328938363,0.126268761,0.638578576,0.458541008,0.592890113,0.313737727,0.042739114,0,0.802340881,0.01329045,0.624067094,0.595193621,0.840645335,0.281702135,0.027524438,0.567222536,1,0.024019657
0,0.496563155,0.559201919,0.546496065,0.602285994,0.602285994,0.999042229,0.797559481,0.809446417,0.303668337,0.781714115,6600000000,0,0.476288971,0.000184018,0.176029963,0.184400152,0.184400152,0.184400152,0.223220195,0.321461413,0.013128242,0.100154711,0.178278226,0.022049575,0.847992019,0.689357014,0.689357014,0.217581346,6450000000,0.000458113,0.263897242,0.379326404,0.015092621,0.005907145,0.630770469,0.002767671,0.068567282,0.931432718,0.00657584,0.371585366,0.009122429,0.100045597,0.177211372,0.395649652,0.070464768,0.001720552,0.003675224,0.000118465,0.000264774,0.019032258,0.068751377,0.410642003,0.032559405,0.778183283,0.109879788,0.163186457,0.009159559,0.009992259,0.00229932,0.020707101,0.353337298,0.277261496,0.013517535,0.271953814,0.733406812,0.32689105,0.020849118,0.940965173,0.002655645,0.006462832,8590000000,6010000000,0.593955792,1410000000,0.67156938,0.13417168,0.271953814,0.32689105,0.115248308,0.640478275,0.458393292,0.593659,0.314267757,0.019431853,0,0.812064216,0.01358528,0.624208051,0.60228776,0.841015335,0.276786229,0.026832945,0.565350071,1,0.056220247
0,0.49831814,0.562363716,0.549601156,0.605046196,0.605046196,0.999027323,0.797506773,0.809410482,0.303607187,0.781672571,0.000125003,0,0.471722738,0.000306031,0.132604515,0.197336817,0.197336817,0.197336817,0.225489269,0.323618872,0.022974424,0.102353229,0.180236499,0.022095341,0.848053839,0.689502178,0.689502178,0.217632014,8030000000,0.000487434,0.264096945,0.379605827,0.021167485,0.015918536,0.630820126,0.003468024,0.081204462,0.918795538,0.0057373,0.371143613,0.005907551,0.102081196,0.179073976,0.397794548,0.104947526,0.001113895,0.005673371,986000000,0.000244349,0.024354839,0.019267659,0.396214468,0.011031221,0.830778097,0.320383485,0.406370774,0.081047735,0.016140279,0.011682885,0.036415072,0.353716974,0.277144736,0.013326072,0.4117059,0.736496034,0.327505773,0.005164123,0.941174501,0.002393577,0.016961759,0.000165633,0.000134019,0.594002608,9190000000,0.671582648,0.220212241,0.4117059,0.327505773,0.113680159,0.654734002,0.46289286,0.599722778,0.316087518,0.013848258,0,0.812197795,0.005252547,0.624244416,0.605041428,0.841080741,0.277294364,0.026849553,0.565422263,1,0.047277402
